Country,year,ID,weight,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,weight_22,weight_23,weight_24,weight_25,weight_26,weight_27,weight_28,weight_29,weight_30,weight_31,weight_32,weight_33,weight_34,weight_35,weight_36,weight_37,weight_38,weight_39,weight_40,weight_41,weight_42,weight_43,weight_44,weight_45,weight_46,weight_47,weight_48,weight_49,weight_50,weight_51,weight_52,weight_53,weight_54,weight_55,weight_56,weight_57,weight_58,weight_59,weight_60,weight_61,weight_62,weight_63,weight_64,weight_65,weight_66,weight_67,weight_68,weight_69,weight_70,weight_71,weight_72,weight_73,weight_74,weight_75,weight_76,weight_77,weight_78,weight_79,weight_80,weight_81,weight_82,weight_83,weight_84,weight_85,weight_86,weight_87,weight_88,weight_89,weight_90,weight_91,weight_92,weight_93,weight_94,weight_95,weight_96,weight_97,weight_98,weight_99,weight_100,weight_101,weight_102,weight_103,weight_104,weight_105,weight_106,weight_107,weight_108,weight_109,weight_110,weight_111,weight_112,weight_113,weight_114,weight_115,weight_116,weight_117,weight_118,weight_119,weight_120,weight_121,weight_122,weight_123,weight_124,weight_125,weight_126,weight_127,weight_128,TotalWeight
Suriname,1995,97,3.9355464435700497e-19,0.015431261195209923,4.704082905877529e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0009068280428857268,0.0,0.0,0.0,0.029423817263556005,1.4796280254379208e-22,0.012573538101650395,1.960597214253742e-22,0.0,0.0,2.3198286467959927e-8,0.0,0.0,0.0,2.754980499936909e-20,0.0,8.234256917899427e-20,3.654550420943571e-21,0.0,0.03421793404388056,0.0,0.0,0.006768977481908977,0.0,0.0,0.0,0.012590974732933025,0.03241036046165003,0.02202073351241056,6.27748427187361e-23,0.0,0.02058692528170962,1.326325395626098e-5,0.0,2.1419097104680107e-6,0.00999953691859948,0.003655261990967124,1.925289961290961e-19,0.03247026388259446,0.0,0.005849453137685048,0.0,0.0,0.0,0.0,0.0015557471068462533,2.3425711966520425e-21,0.008693926548409885,0.0,0.02507966609904394,0.0,0.0,3.2868691760834376e-19,0.0,0.0,0.015962786007426396,0.0,0.0,0.0,7.33638617567283e-5,0.0,1.7063241397989057e-22,0.0,0.01428118910499633,0.0,0.0,4.925742590087584e-22,2.697635342588814e-19,0.0,0.0,0.0,1.6912329797412207e-21,2.707577235632047e-19,0.0,0.0,1.6451162087239119e-21,3.3904765410448277e-19,2.454418363587017e-22,0.0,0.01562918543591905,0.0,1.995952757545029e-7,0.0,0.0,0.01632707965880075,6.337540937689913e-20,5.695322143186147e-8,0.0,1.2747875841504457e-17,0.0,2.669881165770605e-24,0.0,0.0,0.004208053599639606,0.0,5.346815390027893e-22,0.0,1.5435713254145963e-21,1.2859794086984556e-19,0.0,0.0,0.0,0.0,0.014789473525228065,0.0,0.0,9.919710295796268e-20,8.490144172051335e-22,6.009726260521389e-22,0.0,0.0,0.010493145626396621,0.0,0.006002953351129702,0.018278913017335807,8.304876627871627e-19,0.0,2.4957102407763703e-18,6.818708250005093e-10,9.25959083032157e-15,0.780594078573967
Suriname,2001,98,1.0111952418867002e-19,0.008048679958754636,0.056703034383599485,0.0,0.0,0.0,0.0,0.0,0.0,0.0017201831358601423,0.0,0.0,0.0,0.020488127208309028,9.212738500226312e-21,0.04758838884538877,1.8281011529985828e-23,0.0,0.0,7.04910515158619e-10,0.0,0.0,0.0,4.173000791767067e-6,0.0,4.47402271514237e-22,3.2623335751249063e-21,0.0,0.015811337496237674,0.0,0.0,0.00408614144088898,0.0,0.0,0.0,2.0136505659677466e-6,4.78065802135804e-20,6.194601486807128e-7,0.0032896160967598315,0.0,0.02879600250347071,0.04878665961751122,0.0,5.940709274893378e-20,3.3465998601799337e-7,0.023365649947828467,0.0038999298841121215,0.0009260879252825751,0.0,1.0550641090280207e-8,0.0,0.0,0.0,0.0,0.012516451844270686,2.1086843619299213e-21,0.015948135741380827,0.0,2.0090026181589893e-19,0.0,0.0,1.8170868074224988e-19,0.0,0.0,3.4532353543871414e-20,0.0,0.0,0.0,4.240199361830439e-19,0.0,2.9693111618075126e-22,0.0,0.033632373442286895,0.0,0.0,5.499081955283691e-22,1.3401765865760976e-21,0.0,0.0,0.0,1.7133229193609413e-22,1.3440128303045024e-20,0.0,0.0,5.180856887829212e-23,2.1294895846549246e-18,1.2571078399553665e-22,0.0,7.622028055576118e-20,0.0,3.225019914385445e-20,0.0,0.0,0.024064966922992016,3.350315623713231e-19,1.6428054451174277e-8,0.0,6.885652107928558e-21,0.0,1.768535008748365e-21,0.0,0.0,8.035274306952e-6,0.0,6.788820872436935e-19,0.0,3.075297912035074e-21,1.5085281654440615e-19,0.0,0.0,0.0,0.0,0.0344491823253525,0.0,0.0,1.0630716389995312e-18,1.2222252149845302e-22,5.511059388264417e-21,0.0,0.0,0.0,0.0,0.004306640808680286,6.869342475299006e-9,3.848306225897619e-20,0.0,5.496502786780507e-19,3.188414784178365e-18,2.8826269770586782e-21,0.7768856002554295
Slovak Republic,1998,99,0.0,0.0,0.0,0.013104743137624386,1.4317570813166616e-22,2.0611919991030724e-21,3.3853118350206443e-18,9.285061219071005e-24,0.0,0.0,0.0,3.1606583908139084e-20,7.026805197955396e-22,0.0,0.0,0.0,0.0,0.0,6.28921963336318e-20,0.0,0.0,0.0,1.6703489719854803e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.010162974024814005,0.005417274257610853,0.0,0.0075068919124146325,0.0,0.0,0.0,0.0,0.0,0.0,0.020899381355424348,0.0,0.0,9.395773242693635e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.981555786523133e-19,0.015163713567220996,1.0210190448991444e-6,2.4113109019186776e-8,0.0,0.0,0.0,0.0,0.0,2.410164170392163e-18,4.5254488712628095e-21,0.0,1.4433453130701414e-21,0.0,0.0,1.6134344908511428e-6,4.1240180229672863e-13,0.0,0.0,0.0,0.0,4.552500240690687e-18,0.0,0.017965993905435042,5.751958293977596e-19,0.0,0.0,1.6450474593098806e-21,4.8060152056801373e-20,0.0,0.0,0.0,6.210921629965757e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0913829690280693e-19,4.8582349203967164e-20,0.0,0.0,0.0,0.01236885174683025,0.0,0.0,0.0,0.0,6.586322957942961e-20,0.0,0.0,0.0,0.0008097738955791221,0.0,0.0,0.0,4.633865591212073e-22,0.0002090857317882907,6.652194456463787e-23,0.0,8.757032993546395e-6,9.01071822682946e-21,0.0,0.0,0.0,9.652065233841272e-23,1.0494631355890604e-8,0.0,0.019665152173294072,0.0,0.0,0.0,1.6029864568464724e-22,0.0,0.0,0.0,0.24657052360543624
Slovenia,2008,100,0.0,0.0,0.0,4.866605391193666e-9,1.0937744547258686e-21,1.8905379698365064e-20,2.307057511669242e-19,3.445144443981363e-21,0.0,0.0,0.0,8.339957572489019e-19,9.171284643273849e-22,0.0,0.0,0.0,0.0,0.0,1.1332308930338449e-20,0.0,0.0,0.0,1.3227257530419135e-6,0.0,0.0,0.0,0.0,0.0,0.0,6.787610962213103e-7,2.012757184021688e-8,0.0,6.154475067194296e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.028963385124725592,0.0,0.0,4.677157894391183e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27209542115924e-19,2.4853602588119373e-20,0.03185067491339379,1.8920267218351678e-19,0.0,0.0,0.0,0.0,0.0,7.098617330686239e-7,1.3174761387893612e-23,0.0,3.057711288657839e-21,0.0,0.0,8.122780727458095e-21,3.6977305998560832e-22,0.0,0.0,0.0,0.0,3.526184559762175e-21,0.0,0.023552974533608842,3.887085871775732e-18,0.0,0.0,7.853144867707742e-22,2.3479664106319427e-20,0.0,0.0,0.0,5.835304608275354e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9402763415556746e-19,1.125558003519342e-19,0.0,0.0,0.0,0.0014204094267415077,0.0,0.0,0.0,0.0,3.934857836260997e-21,0.0,0.0,0.0,3.377158583734041e-8,0.0,0.0,0.0,2.2366062566830988e-21,2.0835861407321463e-8,1.9689702574955935e-22,0.0,7.661284691911945e-19,1.9445939072007638e-22,0.0,0.0,0.0,2.2902258150651464e-22,9.95525398044726e-9,0.0,0.007287091659421579,0.0,0.0,0.0,2.8903974068262975e-22,0.0,0.0,0.0,0.18615468543565433
Sweden,1991,101,0.0,0.0,0.0,0.0019897338429945895,8.246759253756472e-22,8.3295530734635495e-22,2.7200872731917906e-20,4.0141910579246773e-23,0.0,0.0,0.0,1.2850599126938062e-19,1.0559792024787747e-22,0.0,0.0,0.0,0.0,0.0,3.855331325482138e-21,0.0,0.0,0.0,3.284797661842326e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.020827305207944253,1.3151232544357712e-8,0.0,5.841249081836236e-8,0.0,0.0,0.0,0.0,0.0,0.0,5.608569037461373e-20,0.0,0.0,4.8220008164649105e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.251989525728898e-20,0.07488264859457995,4.778101067069644e-20,1.4908172218107485e-19,0.0,0.0,0.0,0.0,0.0,1.6362449786346347e-21,1.2979646087845265e-23,0.0,9.190171625327269e-21,0.0,0.0,1.0629122485007578e-20,1.9748906789230866e-22,0.0,0.0,0.0,0.0,7.479517665089086e-19,0.0,8.294513743252362e-8,1.302158176320292e-18,0.0,0.0,1.1453066798764266e-20,4.2739484233178135e-20,0.0,0.0,0.0,1.7129850119367632e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5040967818980907e-20,4.2426334595796605e-20,0.0,0.0,0.0,0.007181380033679004,0.0,0.0,0.0,0.0,1.4839375498890917e-21,0.0,0.0,0.0,7.279189390466644e-23,0.0,0.0,0.0,1.1467504423767103e-21,1.3497341574419348e-8,2.657652169538552e-21,0.0,5.742883382384156e-19,2.1204519524972867e-22,0.0,0.0,0.0,9.070932085363558e-23,9.735940521217449e-9,0.0,7.28720658306822e-8,0.0,0.0,0.0,1.5705302123178267e-20,0.0,0.0,0.0,0.20976263658681307
Sweden,1993,102,3.0351684740112673e-20,5.852892616333609e-9,7.582351891479556e-9,0.0,0.0,0.0,0.0,0.0,0.0,7.938392781667303e-18,0.0,0.0,0.0,0.018055093686705374,4.4299844354104556e-21,5.3571058110085175e-8,9.421824916226484e-23,0.0,0.0,7.73804214474127e-9,0.0,0.0,0.0,1.0836652791448437e-20,0.0,1.6117118517810797e-20,1.0862876509931937e-21,0.0,3.4041248197740317e-15,0.0,0.0,0.010019713710472484,0.0,0.0,0.0,2.178352937325873e-21,0.0006989207566624927,0.044832145807381374,2.6736145194484683e-16,0.0,0.014059137814032504,2.7710117469668577e-19,0.0,3.5949452372480903e-20,0.0005641694205763726,1.3892267156040288e-18,3.220209047760641e-19,1.0144586853169988e-18,0.0,1.3072902171383757e-8,0.0,0.0,0.0,0.0,0.03356869954524452,2.1548927125010726e-15,1.6543612251060553e-23,0.0,4.975528165034463e-22,0.0,0.0,5.284477968365723e-19,0.0,0.0,1.5616068343262428e-7,0.0,0.0,0.0,9.623342218039148e-21,0.0,1.1832136226238636e-21,0.0,0.013226343203776624,0.0,0.0,4.824001373913035e-21,3.8619973169409447e-20,0.0,0.0,0.0,1.8875978870940981e-22,2.979560959564653e-20,0.0,0.0,7.217634210254633e-22,1.1519100540004427e-19,1.5598618056379079e-22,0.0,2.062912638833946e-7,0.0,3.7853303476886665e-19,0.0,0.0,0.06865038608560163,1.2291591822020746e-19,2.9764031579521137e-8,0.0,4.880367929586157e-21,0.0,1.311497826274481e-18,0.0,0.0,3.631252732566539e-21,0.0,1.748087453969076e-20,0.0,3.7891340718309943e-22,1.4106219630392883e-20,0.0,0.0,0.0,0.0,6.272996703018921e-23,0.0,0.0,7.419272346811849e-19,2.061827002837878e-23,2.9620577454683968e-21,0.0,0.0,3.748889903094888e-8,0.0,0.006651871894304957,0.0014006345961964177,1.4241333785930194e-20,0.0,8.257366501270926e-19,1.3116616526136053e-11,1.5316321096152098e-15,0.42345526811240713
Sweden,2008,103,0.0,0.0,0.0,2.6199081666286573e-10,1.7945867663155517e-21,3.2110945649902423e-21,2.0727531479526324e-18,7.104816917374326e-22,0.0,0.0,0.0,2.2620893608286518e-6,1.2436088084651811e-21,0.0,0.0,0.0,0.0,0.0,1.1164337353497551e-20,0.0,0.0,0.0,4.215873777512717e-6,0.0,0.0,0.0,0.0,0.0,0.0,2.197437643727574e-20,0.007829474333543742,0.0,0.012484221020510233,0.0,0.0,0.0,0.0,0.0,0.0,9.077476365503115e-21,0.0,0.0,9.764504414914247e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8474827785845328e-18,1.4105407363467467e-20,3.734854275209742e-20,3.5973649029089996e-20,0.0,0.0,0.0,0.0,0.0,9.179564303678925e-5,0.0011830295647928264,0.0,1.440410858087648e-20,0.0,0.0,4.2457526481121804e-20,9.643618089937768e-23,0.0,0.0,0.0,0.0,1.3270329245254926e-21,0.0,0.038202370146606275,2.3186683428675318e-18,0.0,0.0,3.053348199507226e-21,9.011212238487343e-21,0.0,0.0,0.0,1.5895683153543823e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9118046935237368e-21,1.2403845612123684e-19,0.0,0.0,0.0,1.4295018802060232e-8,0.0,0.0,0.0,0.0,2.7679555788461616e-21,0.0,0.0,0.0,2.5642598989143858e-23,0.0,0.0,0.0,3.429647191349306e-22,6.200583607855513e-9,9.441426916467529e-23,0.0,1.6480183782674288e-17,1.733635751096546e-21,0.0,0.0,0.0,2.0569695706896784e-22,3.306222075408564e-8,0.0,0.009045234164556945,0.0,0.0,0.0,1.1414906383668888e-20,0.0,0.0,0.0,0.13768531331199851
Syrian Arab Republic,1988,104,7.999739471467025e-20,0.025098230178145137,3.3031139717238483e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.004004175341571698,0.0,0.0,0.0,0.025766217339949597,6.749491539819796e-20,0.013438467148211798,0.035019818169845104,0.0,0.0,0.022307978411380557,0.0,0.0,0.0,0.02935106547134309,0.0,0.048405292901118335,7.415679114360673e-20,0.0,0.08110223141836681,0.0,0.0,0.017098695815269127,0.0,0.0,0.0,0.01894488092008672,0.012358099520494142,0.024354978676541603,0.038635647506913874,0.0,0.0343437334347669,4.506215279392878e-19,0.0,9.72889785500644e-6,0.028402048234346597,0.012939295017493201,0.010616992877323128,0.07642594153921414,0.0,0.019828357394934406,0.0,0.0,0.0,0.0,2.6399046428425954e-8,0.08812849064625679,0.014820144616219253,0.0,0.06220821911101621,0.0,0.0,0.02899309230250746,0.0,0.0,0.024142155694949513,0.0,0.0,0.0,0.0526567568706934,0.0,0.026686025305452728,0.0,0.024747265056412494,0.0,0.0,5.636965689337536e-21,0.006956034205473637,0.0,0.0,0.0,1.0977270423660298e-20,2.8176504941444343e-7,0.0,0.0,1.792812979831003e-19,7.629122034365622e-20,4.008859180625264e-22,0.0,0.02637968367815745,0.0,0.01569963138335775,0.0,0.0,0.003394589679981282,0.023237806832650747,0.005703097251427255,0.0,2.460662221701663e-20,0.0,0.049725736652671715,0.0,0.0,0.0406452758648294,0.0,1.136519661927755e-22,0.0,6.17748985054774e-21,0.02860819692677348,0.0,0.0,0.0,0.0,0.01003077579730207,0.0,0.0,0.01136728058210644,1.1865423954023478e-21,1.358546189826937e-7,0.0,0.0,0.011826050255778415,0.0,6.727250055510603e-9,0.008785652173956897,1.990267366108418e-20,0.0,6.927380073376638e-19,2.0251400077163877e-16,1.42075254504336e-20,2.2863886417605004
Chad,1983,105,0.0,0.0,0.0,0.053784903465067445,4.2191613678710557e-23,0.23597259589981703,0.2004938987448284,0.039378680046486515,0.0,0.0,0.0,0.14566977124070254,0.13450843557449194,0.0,0.0,0.0,0.0,0.0,0.039331391104265465,0.0,0.0,0.0,0.012742699099805339,0.0,0.0,0.0,0.0,0.0,0.0,0.04124475519958056,0.04546040415726867,0.0,0.044558509376894644,0.0,0.0,0.0,0.0,0.0,0.0,0.03895394727618622,0.0,0.0,0.022589223369136914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21825944248579415,4.813098445261149e-20,0.03467849336512594,0.04783096199011953,0.0,0.0,0.0,0.0,0.0,0.1021411854212292,0.1353920926493008,0.0,6.7520638041769606e-21,0.0,0.0,7.332128949670037e-21,0.05636629459169198,0.0,0.0,0.0,0.0,0.11376910627420024,0.0,0.03844894287280755,0.24135411938443305,0.0,0.0,3.787595802366503e-22,0.09418380768630757,0.0,0.0,0.0,0.7045283229698387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022361735863133645,0.06271821190002844,0.0,0.0,0.0,0.024100332677265156,0.0,0.0,0.0,0.0,0.039992427805586844,0.0,0.0,0.0,0.10735391624729176,0.0,0.0,0.0,0.12346053475081249,0.041937439017772214,0.17512110698358574,0.0,0.026699446738277812,0.06429537489922484,0.0,0.0,0.0,0.22777861857168058,0.0676574163168776,0.0,0.04305926692670884,0.0,0.0,0.0,0.4868260965661103,0.0,0.0,0.0,8.710007819019474
Turkmenistan,2008,106,0.22976274278889697,0.018443008862471508,0.04772462956166152,0.0,0.0,0.0,0.0,0.0,0.0,0.004283331712543006,0.0,0.0,0.0,0.03391719771645767,0.09062288889091663,4.341815913960608e-9,2.0827516810387976e-22,0.0,0.0,0.00018617147931341538,0.0,0.0,0.0,1.0724941364812156e-20,0.0,1.0387451840832278e-20,4.672829568331129e-21,0.0,2.962953074736227e-11,0.0,0.0,0.01669897624348505,0.0,0.0,0.0,2.980043339416858e-21,0.057891833889783036,1.9784833195849533e-8,0.00453294955287,0.0,0.007891099115830736,1.2937523907337485e-19,0.0,0.07892660309300552,1.4072705021830834e-20,1.0971024620887834e-18,4.7368236386436216e-18,1.1469865135251633e-19,0.0,0.012313615917067021,0.0,0.0,0.0,0.0,0.09324000721428606,1.1288167044944173e-21,0.037092442868190474,0.0,3.104050705786796e-6,0.0,0.0,2.8286727158889237e-19,0.0,0.0,1.8047012294413817e-19,0.0,0.0,0.0,1.0420413353915164e-19,0.0,1.5468942833099128e-21,0.0,0.030623740516197793,0.0,0.0,3.2244450200003495e-21,0.050644311542087574,0.0,0.0,0.0,3.8117178144117535e-21,4.3300297640037523e-20,0.0,0.0,4.614703374232918e-21,0.0007750358364449406,0.04054797776952736,0.0,0.06515382704329971,0.0,9.237953080992213e-20,0.0,0.0,0.028044878133572638,7.211448534246175e-21,0.05755578790472152,0.0,1.452092681597011e-20,0.0,8.143816740876624e-19,0.0,0.0,1.3184266313625514e-6,0.0,1.9538011765678396e-22,0.0,0.309279245786987,6.562739419852352e-20,0.0,0.0,0.0,0.0,0.05762423995179825,0.0,0.0,1.8290306219295937e-20,2.3083636647220093e-22,8.635891710298534e-22,0.0,0.0,0.05786357524302262,0.0,0.08545684733768387,2.306729285528417e-9,1.4067200074825195e-20,0.0,0.08283320079684406,0.13192123249215318,1.8602744932834258e-21,3.463711696402928
Trinidad and Tobago,1986,107,2.1268787877371078e-19,0.0038070460687303514,3.713384786330232e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.1897504884525862e-18,0.0,0.0,0.0,3.541851517626298e-20,3.311296609556709e-22,0.02634600420704824,9.410893741792461e-23,0.0,0.0,0.004278697211044903,0.0,0.0,0.0,0.009436822074698292,0.0,3.0692938623038023e-6,4.431884101421282e-21,0.0,1.1607856287724511e-10,0.0,0.0,0.02818804385954292,0.0,0.0,0.0,0.015182828607359079,0.00801848606007124,0.07062577431528357,2.7297898420224545e-18,0.0,0.03960185014905146,0.06331141796337922,0.0,3.414547806677791e-19,0.004966921459416872,1.084062310304666e-20,1.0591466800789587e-20,2.439406266875648e-19,0.0,1.8187489226204754e-9,0.0,0.0,0.0,0.0,1.8290773406722856e-8,0.06702052671911606,6.617444900424222e-24,0.0,0.03643155401408331,0.0,0.0,0.0927386115512284,0.0,0.0,0.0348139059638011,0.0,0.0,0.0,0.0054835908109821495,0.0,1.976109897642694e-21,0.0,1.5303655011906362e-19,0.0,0.0,6.066543071983531e-22,1.9811742413563723e-21,0.0,0.0,0.0,8.986855003314454e-22,9.11174340357189e-21,0.0,0.0,2.3132056673248483e-21,4.375733705580656e-19,3.598519764360355e-22,0.0,7.61644404732298e-20,0.0,4.068166352906961e-20,0.0,0.0,0.013633585182610406,2.163493774636747e-20,2.4296756306375755e-8,0.0,1.8695755308868936e-19,0.0,0.007588373561159817,0.0,0.0,0.026935164379981117,0.0,4.065328963274196e-22,0.0,1.8772258710977597e-21,1.3336051284488752e-19,0.0,0.0,0.0,0.0,8.993529511191102e-22,0.0,0.0,9.266092183768774e-20,4.777288140645143e-20,7.24638367418143e-22,0.0,0.0,0.0011983486664461393,0.0,3.93070404090445e-10,0.1296980110539499,2.9629796068617167e-20,0.0,1.3611997143695286e-18,3.4701147567779716e-20,0.02129732664576942,1.4212120837357833
Tunisia,1991,108,0.0,0.0,0.0,0.0658322530419826,1.0280213401981842e-21,4.539533571221658e-21,2.827878695733959e-20,1.4847458500670488e-21,0.0,0.0,0.0,0.011454753129868916,0.0022779977352469422,0.0,0.0,0.0,0.0,0.0,0.00013889910682048182,0.0,0.0,0.0,5.0871951708022345e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.04020028725844608,0.031590324868831024,0.0,0.03998474203511492,0.0,0.0,0.0,0.0,0.0,0.0,0.05712710925439854,0.0,0.0,5.982429088810866e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1358795012686658e-19,2.4794909111733803e-20,0.025507656657522606,0.0636933526492059,0.0,0.0,0.0,0.0,0.0,0.01390511900412462,0.028165512214083692,0.0,3.378472712381955e-20,0.0,0.0,1.0916799914898874e-6,0.02106680478592279,0.0,0.0,0.0,0.0,1.0375290998819029e-20,0.0,0.03340976105449549,2.6761373069834875e-18,0.0,0.0,1.9847077068406225e-21,9.087075337262541e-20,0.0,0.0,0.0,3.7073973362744573e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02709140841042426,6.331692561088885e-20,0.0,0.0,0.0,0.051276872382446916,0.0,0.0,0.0,0.0,0.012966669169888293,0.0,0.0,0.0,0.025821101425264618,0.0,0.0,0.0,1.1677860877702317e-21,0.04359849250895439,5.628036762054575e-22,0.0,0.019119661003326918,4.0010439660466255e-21,0.0,0.0,0.0,2.430984948650141e-23,0.03497722547958146,0.0,0.02704731563847883,0.0,0.0,0.0,8.432942688123556e-22,0.0,0.0,0.0,1.3525189953791854
Turkey,1991,109,1.2290406014153424e-19,0.016030886810321884,0.005610436099326724,0.0,0.0,0.0,0.0,0.0,0.0,0.0006647497732699529,0.0,0.0,0.0,0.001923761742917209,1.9179392198369205e-22,0.02490499427287772,1.3010998350781068e-19,0.0,0.0,2.060733061963923e-8,0.0,0.0,0.0,4.941845059783165e-7,0.0,3.864085728198926e-20,2.9644636720114982e-21,0.0,1.136662678203366e-20,0.0,0.0,7.444625512977249e-23,0.0,0.0,0.0,4.28504072905131e-21,1.7110065534536867e-19,0.012186114546897464,4.0930697720523334e-17,0.0,4.0906483814013705e-8,0.002286144756028888,0.0,3.006966962752766e-19,1.6031746056594114e-6,5.024687975626976e-6,4.246111708130289e-20,1.3049242628014855e-17,0.0,7.282977109287162e-9,0.0,0.0,0.0,0.0,0.01727387829331351,9.844562085477343e-22,0.012390517811443975,0.0,2.0389582361586285e-19,0.0,0.0,3.828797090582407e-19,0.0,0.0,1.2669216838894268e-6,0.0,0.0,0.0,2.622638781259106e-19,0.0,3.1725664585120344e-23,0.0,0.03999686270633687,0.0,0.0,1.3013098369602193e-21,2.2902069207823516e-19,0.0,0.0,0.0,1.1451024098288461e-21,6.942139099128628e-20,0.0,0.0,7.655098338118855e-21,5.510051692164838e-19,9.512985627306406e-22,0.0,4.2012834183813297e-19,0.0,1.0068201529334583e-6,0.0,0.0,0.02787765334675232,9.877027401315193e-20,4.662128427247362e-8,0.0,7.323834990961497e-22,0.0,2.131444692590038e-22,0.0,0.0,6.394463186778951e-20,0.0,1.3375198666906813e-18,0.0,5.229007895709639e-20,8.427621898130972e-20,0.0,0.0,0.0,0.0,3.2900009065558464e-18,0.0,0.0,6.458013717548265e-20,5.239541900003582e-22,1.4503426232210224e-21,0.0,0.0,0.013115775900875525,0.0,0.0270596322618452,3.17892951891072e-10,6.373873273853964e-19,0.0,1.5333745509023348e-19,1.4202489100879627e-17,2.0868769993189846e-20,0.40266183969420044
Turkey,1996,110,6.158609199976755e-19,0.0017176599948266393,0.031440833011050655,0.0,0.0,0.0,0.0,0.0,0.0,1.5994357494548355e-18,0.0,0.0,0.0,0.023650083780982076,5.19665167538905e-23,0.03568775234779632,2.0429170793739655e-22,0.0,0.0,1.8296805866066435e-8,0.0,0.0,0.0,2.4697532745404076e-6,0.0,3.55453285968204e-21,7.377334615766118e-22,0.0,7.195059657620757e-11,0.0,0.0,0.01815236137312478,0.0,0.0,0.0,8.31754019296515e-21,8.999194521736749e-20,1.9211497976582914e-7,0.0025425957197288207,0.0,0.07307645679261024,1.2266458523319336e-19,0.0,9.077344919948695e-20,3.892258082166369e-21,1.5780519281774068e-18,1.0430902899891258e-18,5.676545315651111e-18,0.0,9.017466806980743e-9,0.0,0.0,0.0,0.0,0.012781584231707282,4.5063577268380614e-15,0.013220944028638038,0.0,2.0958833834235662e-5,0.0,0.0,3.2006363625171393e-19,0.0,0.0,8.471986695191108e-7,0.0,0.0,0.0,3.6068345020804693e-20,0.0,2.871103818204142e-21,0.0,0.030420745365369182,0.0,0.0,1.493162707788959e-21,3.1798613719982e-21,0.0,0.0,0.0,1.0584296161493955e-21,1.0055837244243428e-19,0.0,0.0,8.904591227792747e-21,9.07419191299174e-20,1.455769825253034e-21,0.0,7.0314252403097254e-6,0.0,1.1569299238104531e-21,0.0,0.0,0.02588016085588153,1.4568966692773966e-19,0.011261160485251928,0.0,2.3910391528178508e-21,0.0,1.778374747033315e-22,0.0,0.0,1.5601446972200557e-6,0.0,1.083910733033248e-18,0.0,8.633851197195696e-21,6.041811778988404e-20,0.0,0.0,0.0,0.0,0.07046186757989882,0.0,0.0,2.639023591939677e-20,5.701860290179082e-22,2.768823452568151e-22,0.0,0.0,4.0488785989197495e-8,0.0,0.006802038474243429,0.001776396340239221,4.143396270648408e-20,0.0,5.412354594590589e-22,5.923794788031955e-10,7.498088977118013e-16,0.7178115366388772
